醫事機構代碼,醫事機構名稱,醫事機構電話,醫事機構地址,經度,緯度
5941031175,芳瑜藥局,(06)6857379,臺南市白河區永安里康樂路７２號,120.4141,23.34956
5941040012,杏林藥局,(06)5722692,臺南市麻豆區晉江里興中路１３６號,120.2521,23.18357
5941040049,安安藥局,(06)5727475,臺南市麻豆區興中路８８號,120.2507,23.18354
5941040076,平安藥局,(06)5721225,臺南市麻豆區興中路１１號,120.2488,23.18378
5941040129,麻豆王藥局,(06)5721001,臺南市麻豆區穀興里中山路１１之２號,120.2478,23.18357
5941041297,台灣藥局,(06)5726126,臺南市麻豆區信義路１１之１３號,120.2505,23.18212
5941041322,紘信藥局,(06)5711289,臺南市麻豆區民生路３６之７號１樓,120.2541,23.18173
5941050045,佳晟藥局,(06)7220732,臺南市佳里區安西里光復路２６５號,120.1746,23.16169
5941050054,立昌藥局,(06)7225314,臺南市佳里區安西里光復路２４４號,120.1749,23.16206
5941050063,新生藥局,(06)7224563,臺南市佳里區新生路８０號１樓,120.1794,23.16106
5941050090,普羅藥局,(06)7232252,臺南市佳里區新生路３０３號,120.1755,23.15998
5941050107,百興藥局,(06)7222735,臺南市佳里區安西里文化路２５９號,120.1756,23.16302
5941051417,賀康藥局,(06)7221447,臺南市佳里區文化路２０７號,120.1771,23.16297
5941051453,佳佳藥局,(06)7227639,臺南市佳里區中山路３８６號,120.1768,23.16277
5941051499,雅倫藥局,(06)7229488,臺南市佳里區建南街１６５號１樓,120.1767,23.15936
5941051542,黃藥師藥局,(06)7217033,臺南市佳里區忠孝路２９３號１樓,120.171,23.16887
5941051579,永星藥局,(06)7234300,臺南市佳里區文化路１７６號,120.1779,23.16325
5941060014,富傑藥局,(06)5907185,臺南市新化區觀音里中正路５４５號,120.3073,23.03796
5941060050,炳騰藥局,(06)5911687,臺南市新化區那拔里２９０號,120.3508,23.06795
5941061173,杏安藥局,(06)5801081,臺南市新化區武安里信義路３２０號,120.3063,23.03475
5941061306,千福藥局,(06)5905862,臺南市新化區中山路４２４號１樓,120.3048,23.03582
5941061342,安麗兒藥局新化店,(06)5986029,臺南市新化區忠孝路１１６之３號,120.3045,23.03802
5941070029,資生大藥局,(06)5837659,臺南市善化區光文里中山路３７號,120.3052,23.13329
5941070074,弘松健保藥局,(06)5819146,臺南市善化區中興路１０８號,120.2913,23.13166
5941070154,嘉展藥師藥局,(06)5839112,臺南市善化區坐駕里建國路４５號,120.2972,23.12766
5941071188,仁愛藥局,(06)5838245,臺南市善化區中山路１７８號,120.3007,23.13282
5941080016,世酆藥局,(06)7838779,臺南市學甲區仁得里成功路１１－１號,120.1805,23.23176
5941080043,心得藥局,(06)7835087,臺南市學甲區仁得里建國路８２號,120.1791,23.23062
5941081193,信忠藥局,(06)7832363,臺南市學甲區中正路２７４號,120.1804,23.23411
5941090049,美安藥局,(06)6222906,臺南市柳營區士林里柳營路二段１５號,120.3122,23.27697
5941100013,嘉民藥局,(06)6882322,臺南市後壁區嘉民里上茄苳１４６號,120.3776,23.38772
5941100022,安溪藥局,(06)6333381,臺南市後壁區福安里１０２之４８號,120.3536,23.33085
5941100040,瑞益藥局,(06)6881486,臺南市後壁區嘉田里５８－１號,120.3804,23.38627
5941110046,青山藥局,(06)6802740,臺南市東山區東中里中興路２３號,120.4032,23.32257
5941111061,杏春堂中西藥局,(06)6802682,臺南市東山區中興路９７號,120.4031,23.32411
5941131161,竹軒大藥局,(06)6982258,臺南市六甲區甲南里民生街１５８號,120.3533,23.23001
5941150013,江梁藥師藥局,(06)5761206,臺南市大內區內江里２８５－１號,120.3594,23.11809
5941151056,三和藥局,(06)5762187,臺南市大內區內江里２７０號,120.3611,23.1177
5941161070,厚真藥局,(06)7962628,臺南市西港區營西里２鄰後營１７號,120.2166,23.14097
5941181054,年豐藥局,(06)7946247,臺南市將軍區忠嘉里忠興４２－１０號１樓,120.158,23.20163
5941190017,憲宗藥局,(06)7864225,臺南市北門區東壁里７０４號,120.1408,23.28727
5941200045,慶豐綜合藥局,(06)5014888,臺南市新市區新和里民生路５７號,120.2902,23.07882
5941201161,安麗兒藥局新市店,(06)5012699,臺南市新市區新和里中正路２６０號,120.2919,23.07716
5941230016,玉井藥局,(06)5742271,臺南市玉井區玉田里中華路４７號,120.4623,23.12381
5941230052,博愛中西藥局,(06)5743036,臺南市玉井區玉田里中正路２３８號,120.464,23.12518
5941231111,大眾藥局,(06)5744099,臺南市玉井區中華路２３７號,120.465,23.1214
5941231139,伊立安藥局,(06)5747001,臺南市玉井區玉田里中山路１４３號１樓,120.4657,23.12218
5941270109,振裕藥局,(06)2661478,臺南市仁德區二行里二行一路１６５號,120.2251,22.91949
5941270136,滋生藥局,(06)2705057,臺南市仁德區仁義里中山路３６２號,120.2575,22.97109
5941270154,成吉藥局,(06)2798003,臺南市仁德區新田里中正路二段４６８號,120.2523,22.95404
5941270163,太子藥局,(06)2729906,臺南市仁德區太子里太子路３３８號,120.2577,22.99146
5941270216,聖豐藥局,(06)2663588,臺南市仁德區中洲里中洲路７８８號,120.2502,22.90866
5941271517,慧安藥師藥局,(06)2706638,臺南市仁德區後壁里德糖路３８９號１樓,120.2534,22.95157
5941271544,華仁藥局,(06)2797773,臺南市仁德區新田里中正路２段４６２號,120.2523,22.95392
5941280043,道仁藥局,(06)2301967,臺南市歸仁區許厝里中山路一段４７８號,120.2973,22.96654
5941281362,安麗兒藥局,(06)2399212,臺南市歸仁區辜厝里中山路二段７１號,120.2923,22.96681
5941281371,新光藥局,(06)3305249,臺南市歸仁區許厝里中山路一段３２０號,120.302,22.96601
5941281442,倍安藥局,(06)2782913,臺南市歸仁區大潭里長榮路１段２３２號,120.2699,22.91042
5941281451,生祥大藥局,(06)2396538,臺南市歸仁區中山路２段４６號之１號,120.2928,22.96702
5941281488,德昌藥師藥局,(06)3303533,臺南市歸仁區中山路一段５１６、５１８號,120.2951,22.96743
5941291180,安麗兒藥局關廟店,(06)5951952,臺南市關廟區中山路２段５０號,120.3269,22.96017
5941291215,明義藥師藥局,(06)5959290,臺南市關廟區山西里武聖路２６號１樓,120.3266,22.96169
5941310082,良方藥局,(06)2325057,臺南市永康區永康里中山路３９號,120.2567,23.0274
5941310162,重安藥局,(06)2327271,臺南市永康區龍潭街１９０號,120.2672,23.0337
5941310199,嘉軒藥局,(06)2713329,臺南市永康區西勢里富強路一段３５１號,120.2751,23.02067
5941310206,一航藥局,(06)3115595,臺南市永康區復國一路２３３號,120.2462,23.00832
5941310484,慈惠藥師保健藥局,(06)2718968,臺南市永康區國光七街７１號,120.26,23.00943
5941310715,都都藥局,(06)2037887,臺南市永康區中山南路１２８號,120.2302,23.01319
5941310840,北一藥局,(06)2012215,臺南市永康區中山南路４３巷５號,120.2268,23.01223
5941310895,欣康藥局,(06)2027346,臺南市永康區正強里自強路３９４號,120.2542,23.03002
5941310957,久大藥師藥局,(06)2724195,臺南市永康區崑山里大灣路１０５８號,120.2522,22.999
5941310966,永康藥局,(06)2548606,臺南市永康區尚頂里中華路９８８號之１,120.2222,23.02149
5941312022,華安藥局,(06)2021030,臺南市永康區中華二路２８２號,120.2327,23.00859
5941312166,和康藥局,(06)2325144,臺南市永康區永康里中山北路３２號,120.258,23.02602
5941312184,大灣藥局,(06)2728774,臺南市永康區大灣里民族路２９８號,120.2681,23.00706
5941312308,大正藥局,(06)3021599,臺南市永康區中華二路２９８號,120.2324,23.00858
5941312460,仁杏藥師藥局,(06)2731702,臺南市永康區復興路１１號,120.2501,22.9985
5941312504,仙輝藥局,(06)2030188,臺南市永康區復華七街９２號１樓,120.2472,23.01494
5941312540,維康藥局奇美店,(06)2814441,臺南市永康區正新街６５號,120.2222,23.02018
5941312577,麗生藥師藥局,(06)2737099,臺南市永康區大灣路２８０號,120.2678,23.00756
5941312586,北安藥局,(06)3024933,臺南市永康區中山東路２２６號１樓,120.2369,23.01122
5941312648,上宜藥局,(06)3116288,臺南市永康區中華一路７０號,120.2374,23.00448
5941312755,佑健康藥師藥局,(06)2316257,臺南市永康區文化路２０２之３號,120.2559,23.0154
5941312826,昱賢藥師藥局,(06)2315371,臺南市永康區永大路二段１２６０、１２６２號,120.2608,23.02708
5942010125,中央藥局,(07)8217320,高雄市鳳山區五甲三路７１號,120.3269,22.5921
5942010214,謝藥局,(07)7226685,高雄市鳳山區南江街１２６號,120.3386,22.60139
5942010269,大華藥局,(07)7774881,高雄市鳳山區青年路二段４６６號,120.3515,22.6441
5942010349,長英藥局,(07)7805002,高雄市鳳山區八德路二段２６７號,120.3519,22.64479
5942010358,護民藥局,(07)7462525,高雄市鳳山區光遠路２０５號,120.3609,22.62556
5942010518,寶輝藥局,(07)8314925,高雄市鳳山區南正二路９９－１號,120.3323,22.59858
5942010812,一仁藥局,(07)7425004,高雄市鳳山區自由路２００號,120.3495,22.62562
5942010894,福特藥局,(07)7463533,高雄市鳳山區中山路７３－４號,120.3603,22.62131
5942010974,陳明仁藥局,(07)7762551,高雄市鳳山區文衡路１２３－３號,120.3563,22.63765
5942011480,頂好藥師藥局,(07)7430834,高雄市鳳山區光華東路１５號,120.3565,22.61923
5942011524,中華藥局,(07)7472853,高雄市鳳山區中山路１４２號,120.3572,22.62448
5942011579,建保藥局,(07)7762100,高雄市鳳山區八德路２８９號,120.3553,22.63856
5942011766,見康藥局,(07)7535158,高雄市鳳山區中崙路５７８號,120.3514,22.60205
5942011800,福德中西藥局,(07)7465530,高雄市鳳山區鳳北路３６之１號,120.3671,22.64001
5942011819,鳳山丁丁藥局,(07)7101080,高雄市鳳山區協和里自由路１５１號１樓,120.3517,22.62565
5942013260,辰好藥局,(07)7027064,高雄市鳳山區中山東路２８１號,120.379,22.62761
5942013331,泰安藥局,(07)7037838,高雄市鳳山區仁愛路６－１號,120.3731,22.6226
5942013411,長喜藥局,(07)7671007,高雄市鳳山區大明路７６號,120.342,22.60811
5942013448,祝安藥師藥局,(07)7476550,高雄市鳳山區鳳松路３９之５號,120.3613,22.63387
5942013626,伊甸藥師藥局,(07)7671343,高雄市鳳山區新強路８３號１樓,120.3422,22.6107
5942013653,鳳林藥局中山店,(07)7019039,高雄市鳳山區瑞竹里中山東路２３１號,120.3729,22.62558
5942013699,新怡安藥局,(07)7633565,高雄市鳳山區海洋里新富路５１２號,120.3474,22.61403
5942013797,北京藥局,(07)7117100,高雄市鳳山區一甲里五甲二路３４２號１樓,120.3377,22.59963
5942013804,長喜連鎖藥局,(07)7961070,高雄市鳳山區鳳甲路４９２號,120.3462,22.59758
5942013868,好郝藥局建國店,(07)7779771,高雄市鳳山區建國路三段３９３號１樓,120.3486,22.63757
5942013902,順發藥局,(07)7630666,高雄市鳳山區新強里新富路２３９號,120.3389,22.61296
5942013920,康博藥局,(07)7671755,高雄市鳳山區新樂里南京路１５３－１２號,120.3452,22.60952
5942020050,惠光西藥局,(07)6212163,高雄市岡山區維仁路１４７號,120.2925,22.79481
5942020078,協安大藥局,(07)6252256,高雄市岡山區介壽西路１０號,120.2845,22.78459
5942020130,建成藥局,(07)6210458,高雄市岡山區台上里大仁路９７號,120.3016,22.8053
5942020176,平和藥局,(07)6212592,高雄市岡山區岡山路２６８號,120.2961,22.79292
5942020185,鴻興大藥局,(07)6259903,高雄市岡山區中華路１３６號,120.2882,22.79476
5942020265,建元藥局,(07)6216672,高雄市岡山區大仁北路１０４號,120.3018,22.80071
5942021664,丁丁藥局,(07)6256157,高雄市岡山區仁壽里中華路１號,120.2883,22.79077
5942021717,勵志藥局,(07)6230826,高雄市岡山區忠孝里勵志二路３８號,120.2949,22.78865
5942021726,天德藥局,(07)6230111,高雄市岡山區碧紅里中山北路３９號,120.2987,22.79351
5942021735,長青連鎖藥局,(07)6232566,高雄市岡山區碧紅里維新東街３３號,120.2977,22.79349
5942021753,欣康立健保藥局,(07)6246299,高雄市岡山區公園北路３１號１樓,120.2893,22.80005
5942030092,天明藥局,(07)6621311,高雄市旗山區大同路至誠巷１５號,120.4818,22.88361
5942030181,良安藥局,(07)6617532,高雄市旗山區旗南一路５３號,120.48,22.8854
5942030225,吉本藥局,(07)6663226,高雄市旗山區旗南里中洲路４７４－１號,120.465,22.83976
5942030234,賽珠藥局,(07)6616068,高雄市旗山區新山里延平一路４９６號,120.4832,22.89004
5942031357,錦昌藥局,(07)6613129,高雄市旗山區大同街４號,120.4838,22.88333
5942031366,辰安藥局,(07)6623545,高雄市旗山區延平一路５４５號,120.4833,22.88713
5942031393,天天美藥局,(07)6622565,高雄市旗山區中山路９２號,120.4822,22.88761
5942040061,健民藥局,(07)6812796,高雄市美濃區泰安里中正路一段３１－１號,120.5416,22.90123
5942040089,進安堂藥局,(07)6812741,高雄市美濃區忠孝路１段３７２號,120.5261,22.87692
5942040114,吉安藥局,(07)6831711,高雄市美濃區中正路二段７３２號,120.5365,22.8688
5942050085,福安藥局,(07)6438833,高雄市林園區東林里東林西路５１號,120.3953,22.50359
5942051279,弘寶藥局,(07)6433159,高雄市林園區鳳林路二段７５７之１號,120.3958,22.51297
5942051546,金高泰藥局,(07)6429592,高雄市林園區東林西路２１０號,120.3901,22.50328
5942051555,健人藥師藥局,(07)6463158,高雄市林園區東林里東林東路２０號,120.3964,22.50372
5942060027,福民藥局,(07)7816570,高雄市大寮區鳳林三路４０８號之１,120.3964,22.6036
5942060054,德恩藥局,(07)6513778,高雄市大寮區義和路１９２號,120.4215,22.641
5942060152,洋洋藥局,(07)7034256,高雄市大寮區中庄里鳳屏一路５１２號,120.3936,22.63664
5942060161,信元藥師藥局,(07)7836313,高雄市大寮區鳳林三路３２９號,120.3979,22.6013
5942060278,金發藥局,(07)7862818,高雄市大寮區中興里鳳林四路２６８號,120.3835,22.61913
5942060385,義和藥局,(07)6527206,高雄市大寮區義和里義和路１６１號,120.4205,22.64125
5942061506,中美藥師藥局,(07)7030096,高雄市大寮區鳳屏一路４１８號１樓,120.3917,22.63548
5942061720,永康藥局,(07)7862821,高雄市大寮區鳳林三路５２９號,120.3952,22.60736
5942061739,安泰專業藥局,(07)7819515,高雄市大寮區鳳林三路８３５號,120.3901,22.61282
5942061757,德興藥局,(07)7889329,高雄市大寮區大寮里大寮路６１３．６１５號１樓,120.4195,22.59104
5942070112,陳西藥局,(07)6515858,高雄市大樹區久堂里中興街６０號,120.4199,22.65744
5942070167,中元藥局,(07)6512041,高雄市大樹區大樹村中興南路７９號,120.4333,22.68904
5942070194,早安藥師藥局,(07)6527371,高雄市大樹區久堂里中興街４２號,120.4198,22.65794
5942071413,中興藥局,(07)6523222,高雄市大樹區檨腳里中興西路４９之１號,120.4313,22.69087
5942080010,仁信藥局,(07)3716115,高雄市仁武區仁武里中正路１４６號,120.3506,22.70215
5942080038,日建藥局,(07)3713497,高雄市仁武區灣內里仁忠路３２號,120.3545,22.67639
5942081222,星億藥局,(07)3712815,高雄市仁武區中正路１６７、１６９號,120.3511,22.71778
5942081302,奇美藥局,(07)3757869,高雄市仁武區文武里中華路４０號,120.3481,22.69788
5942081384,大安藥局,(07)3743293,高雄市仁武區仁雄路８１－４號,120.3472,22.67789
5942081393,明曜藥局,(07)3736846,高雄市仁武區灣內村仁雄路６－６號,120.3576,22.6831
5942091184,大社服安藥師藥局,(07)3521375,高雄市大社區大社里中山路１２９號,120.3457,22.73228
5942100071,皇佳藥局,(07)7312918,高雄市鳥松區仁美里高碼二路１２號,120.3893,22.65769
5942100080,復元藥局,(07)7312979,高雄市鳥松區鳥松村大仁南路５號,120.3626,22.66233
5942140039,和德藥局,(07)6313928,高雄市阿蓮區清蓮里中山路８８號,120.3284,22.87901
5942140084,惠聖中西藥局,(07)6312582,高雄市阿蓮區清蓮里中山路１４號,120.3291,22.88057
5942140100,慶德藥局,(07)6312256,高雄市阿蓮區阿蓮里中正路５９０號,120.3298,22.88087
5942171043,明正藥局,(07)6922049,高雄市茄萣區茄萣路一段３９１號,120.1842,22.89684
5942171123,安麗兒藥局,(07)6906029,高雄市茄萣區嘉賜里仁愛路三段２２０號,120.1839,22.90352
5942190039,立達藥局,(07)6179277,高雄市彌陀區中正西路２５９－２號,120.2453,22.785
